Año  ;Código Único  ;Tipo Institución 1  ;Tipo Institución 2  ;Tipo Institución 3  ;Región Sede  ;Provincia Sede  ;Comuna Sede  ;Área del conocimiento  ;Cine-F 97 Área;Cine-F 97 Subárea;Área Carrera Genérica;Cine-F 13 Área;Cine-F 13 Subárea;Tipo de institución  ;Código IES  ;Nombre IES  ;Código Sede  ;Nombre Sede  ;Código Carrera  ;Nombre Carrera  ;Modalidad  ;Jornada  ;Versión  ;Tipo Carrera  ;Plan Especial  ;Duración Estudios  ;Duración Titulación  ;Duración Total  ;Régimen ;Duración formal del Régimen ;Nombre Título  ;Grado Académico  ;Nivel Global  ;Nivel Carrera  ;Demre;Año Inicio  ;Acreditación Carrera o Programa ;Elegibilidad Beca Pedagogía  ;Pedagogía Medicina Odontología, Otro  ;Requisito Ingreso  ;Semestres reconocidos ;Área Actual  ;Área Dest Agricultura  ;Área Dest Ciencias  ;Área Dest C Soc Comerc Derecho  ;Área Dest Educación  ;Área Dest Humanidades y Artes   ;Área Dest Ing Ind Const  ;Área Dest Salud y Serv Soc  ;Área Dest Servicios  ;Ponderación Notas  ;Ponderación Ranking Notas  ;Ponderación Lenguaje  ;Ponderación Matemáticas  ;Ponderación Historia  ;Ponderación Ciencias  ;Ponderación Otros  ;Vacantes Semestre Uno  ;Vacantes Semestre Dos  ;Formato Valor;Matrícula Anual  ;Costo Titulación  ;Costo Certificado Diploma  ;Arancel Anual  ;Vigencia  
OFE_2012;I143S10C55J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Tecnología;Ciencias;Informática;Ingeniería en Computación e Informática;Tecnología de la Información y la Comunicación (TIC);Tecnología de la Información y la Comunicación (TIC);D;143;IP AIEP;10;SEDE CURICO;55;PLAN ESPECIAL DE CONTINUIDAD DE INGENIERIA EN INFORMATICA;Presencial;Diurno;1;Plan Regular;NO APLICA;9;1;9;;;INGENIERO DE EJECUCION EN INFORMATICA;SIN GRADO;Pregrado;Profesional Sin Licenciatura;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1100000;Vigente con Alumnos Nuevos
OFE_2012;I143S10C67J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Tecnología;Ciencias;Informática;Técnico en Computación e Informática;Tecnología de la Información y la Comunicación (TIC);Tecnología de la Información y la Comunicación (TIC);D;143;IP AIEP;10;SEDE CURICO;67;TECNICO DE NIVEL SUPERIOR PROGRAMADOR EN COMPUTACION I-CARNEGIE;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;;;TECNICO DE NIVEL SUPERIOR EN PROGRAMACION EN COMPUTACION;SIN GRADO;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1100000;Vigente con Alumnos Nuevos
OFE_2012;I143S10C73J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;10;SEDE CURICO;73;AUDITORIA;Presencial;Diurno;1;Plan Regular;NO APLICA;9;1;9;;;CONTADOR AUDITOR;SIN GRADO;Pregrado;Profesional Sin Licenciatura;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1100000;Vigente con Alumnos Nuevos
OFE_2012;I143S10C75J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Administración de Empresas e Ing. Asociadas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;10;SEDE CURICO;75;INGENIERIA DE EJECUCION EN GESTION DE EMPRESAS MENCION EN MARKETING;Presencial;Diurno;1;Plan Regular;NO APLICA;9;1;9;;;INGENIERO DE EJECUCION EN ADMINISTRACION DE EMPRESAS MENCION MARKETING;SIN GRADO;Pregrado;Profesional Sin Licenciatura;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1040000;Vigente con Alumnos Nuevos
OFE_2012;I143S10C75J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Administración de Empresas e Ing. Asociadas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;10;SEDE CURICO;75;INGENIERIA DE EJECUCION EN GESTION DE EMPRESAS MENCION EN MARKETING;Presencial;Vespertino;1;Plan Regular;NO APLICA;9;1;9;;;INGENIERO DE EJECUCION EN ADMINISTRACION DE EMPRESAS MENCION MARKETING;SIN GRADO;Pregrado;Profesional Sin Licenciatura;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1170000;Vigente con Alumnos Nuevos
OFE_2012;I143S10C76J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Tecnología;Ciencias;Informática;Ingeniería en Computación e Informática;Tecnología de la Información y la Comunicación (TIC);Tecnología de la Información y la Comunicación (TIC);D;143;IP AIEP;10;SEDE CURICO;76;INGENIERIA DE EJECUCION EN INFORMATICA;Presencial;Diurno;1;Plan Regular;NO APLICA;9;1;9;;;INGENIERO DE EJECUCION EN INFORMATICA;SIN GRADO;Pregrado;Profesional Sin Licenciatura;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;14;0;;100000;;;990000;Vigente con Alumnos Nuevos
OFE_2012;I143S10C79J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Administración de Empresas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;10;SEDE CURICO;79;TECNICO EN GESTION DE EMPRESAS MENCION FINANZAS;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;;;SIN INFORMACION;SIN INFORMACION;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;20;0;;100000;;;1040000;Vigente con Alumnos Nuevos
OFE_2012;I143S10C79J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Administración de Empresas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;10;SEDE CURICO;79;TECNICO EN GESTION DE EMPRESAS MENCION FINANZAS;Presencial;Vespertino;1;Plan Regular;NO APLICA;5;1;5;;;TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS;SIN GRADO;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1170000;Vigente con Alumnos Nuevos
OFE_2012;I143S10C80J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Administración de Empresas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;10;SEDE CURICO;80;TECNICO EN GESTION DE EMPRESAS MENCION MARKETING;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;;;TECNICO EN ADMINISTRACION DE EMPRESAS MENCION MARKETING;SIN GRADO;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1040000;Vigente con Alumnos Nuevos
OFE_2012;I143S10C80J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Administración de Empresas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;10;SEDE CURICO;80;TECNICO EN GESTION DE EMPRESAS MENCION MARKETING;Presencial;Vespertino;1;Plan Regular;NO APLICA;5;1;5;;;TECNICO EN ADMINISTRACION DE EMPRESAS MENCION MARKETING;SIN GRADO;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1170000;Vigente con Alumnos Nuevos
OFE_2012;I143S10C80J2V2;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Administración de Empresas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;10;SEDE CURICO;80;TECNICO EN GESTION DE EMPRESAS MENCION MARKETING;Presencial;Vespertino;2;Plan Regular;NO APLICA;5;1;5;;;TECNICO EN ADMINISTRACION DE EMPRESAS MENCION MARKETING;SIN GRADO;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1170000;Vigente con Alumnos Nuevos
OFE_2012;I143S10C81J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Administración de Empresas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;10;SEDE CURICO;81;TECNICO EN GESTION DE EMPRESAS MENCION EN RECURSOS HUMANOS;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;;;TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS MENCION RECURSOS HUMANOS;SIN GRADO;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1040000;Vigente con Alumnos Nuevos
OFE_2012;I143S10C81J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Administración de Empresas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;10;SEDE CURICO;81;TECNICO EN GESTION DE EMPRESAS MENCION EN RECURSOS HUMANOS;Presencial;Vespertino;1;Plan Regular;NO APLICA;5;1;5;;;TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS MENCION RECURSOS HUMANOS;SIN GRADO;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1170000;Vigente con Alumnos Nuevos
OFE_2012;I143S10C8J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Administración de Empresas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;10;SEDE CURICO;8;ADMINISTRACION Y GESTION DE EMPRESAS;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;;;TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION Y GESTION DE EMPRESAS;SIN GRADO;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1040000;Vigente con Alumnos Nuevos
OFE_2012;I143S10C8J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Administración de Empresas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;10;SEDE CURICO;8;ADMINISTRACION Y GESTION DE EMPRESAS;Presencial;Vespertino;1;Plan Regular;NO APLICA;5;1;5;;;TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION Y GESTION DE EMPRESAS;SIN GRADO;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1170000;Vigente con Alumnos Nuevos
OFE_2012;I143S12C102J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DE LOS LAGOS;LLANQUIHUE;PUERTO MONTT;Agropecuaria;Agricultura;Agricultura, Silvicultura y Pesca;Técnico en Acuicultura y Pesca;Agricultura, Silvicultura, Pesca y Veterinaria;Pesca;D;143;IP AIEP;12;SEDE PUERTO MONTT;102;TECNICO EN PRODUCCION DE PECES;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;;;TECNICO DE NIVEL SUPERIOR EN PRODUCCION DE PECES;SIN GRADO;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1100000;Vigente con Alumnos Nuevos
OFE_2012;I143S12C102J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DE LOS LAGOS;LLANQUIHUE;PUERTO MONTT;Agropecuaria;Agricultura;Agricultura, Silvicultura y Pesca;Técnico en Acuicultura y Pesca;Agricultura, Silvicultura, Pesca y Veterinaria;Pesca;D;143;IP AIEP;12;SEDE PUERTO MONTT;102;TECNICO EN PRODUCCION DE PECES;Presencial;Vespertino;1;Plan Regular;NO APLICA;5;1;5;;;SIN INFORMACION;SIN INFORMACION;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1100000;Vigente con Alumnos Nuevos
OFE_2012;I143S12C103J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DE LOS LAGOS;LLANQUIHUE;PUERTO MONTT;Agropecuaria;Agricultura;Agricultura, Silvicultura y Pesca;Técnico en Acuicultura y Pesca;Agricultura, Silvicultura, Pesca y Veterinaria;Pesca;D;143;IP AIEP;12;SEDE PUERTO MONTT;103;TECNICO EN SALUD DE PECES;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;;;SIN INFORMACION;SIN INFORMACION;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1100000;Vigente con Alumnos Nuevos
OFE_2012;I143S12C103J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DE LOS LAGOS;LLANQUIHUE;PUERTO MONTT;Agropecuaria;Agricultura;Agricultura, Silvicultura y Pesca;Técnico en Acuicultura y Pesca;Agricultura, Silvicultura, Pesca y Veterinaria;Pesca;D;143;IP AIEP;12;SEDE PUERTO MONTT;103;TECNICO EN SALUD DE PECES;Presencial;Vespertino;1;Plan Regular;NO APLICA;5;1;5;;;TECNICO DE NIVEL SUPERIOR EN SALUD DE PECES;SIN GRADO;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1100000;Vigente con Alumnos Nuevos
OFE_2012;I143S12C111J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DE LOS LAGOS;LLANQUIHUE;PUERTO MONTT;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Administración de Empresas e Ing. Asociadas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;12;SEDE PUERTO MONTT;111;INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS;Presencial;Vespertino;1;Plan Regular;NO APLICA;9;1;9;;;INGENIERO DE EJECUCION EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS;SIN GRADO;Pregrado;Profesional Sin Licenciatura;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1100000;Vigente con Alumnos Nuevos
OFE_2012;I143S12C16J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DE LOS LAGOS;LLANQUIHUE;PUERTO MONTT;Tecnología;Ciencias;Informática;Técnico en Computación e Informática;Tecnología de la Información y la Comunicación (TIC);Tecnología de la Información y la Comunicación (TIC);D;143;IP AIEP;12;SEDE PUERTO MONTT;16;TECNICO EN PROGRAMACION EN COMPUTACION;Presencial;Vespertino;1;Plan Regular;NO APLICA;5;1;5;;;TECNICO DE NIVEL SUPERIOR EN PROGRAMACION COMPUTACIONAL;SIN GRADO;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;970000;Vigente con Alumnos Nuevos
OFE_2012;I143S12C203J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DE LOS LAGOS;LLANQUIHUE;PUERTO MONTT;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Logística;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;12;SEDE PUERTO MONTT;203;TECNICO EN LOGISTICA Y TRANSPORTE;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;;;SIN INFORMACION;SIN INFORMACION;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1100000;Vigente con Alumnos Nuevos
OFE_2012;I143S12C203J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DE LOS LAGOS;LLANQUIHUE;PUERTO MONTT;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Logística;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;12;SEDE PUERTO MONTT;203;TECNICO EN LOGISTICA Y TRANSPORTE;Presencial;Vespertino;1;Plan Regular;NO APLICA;5;1;5;;;TECNICO DE NIVEL SUPERIOR EN LOGISTICA Y TRANSPORTE;SIN GRADO;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1100000;Vigente con Alumnos Nuevos
OFE_2012;I143S12C205J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DE LOS LAGOS;LLANQUIHUE;PUERTO MONTT;Tecnología;Servicios;Protección del Medio Ambiente;Técnico en Medio Ambiente (Control y Gestión);Ciencias naturales, matemáticas y estadística;Medio Ambiente;D;143;IP AIEP;12;SEDE PUERTO MONTT;205;TECNICO EN GESTION DE CALIDAD Y AMBIENTAL;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;;;SIN INFORMACION;SIN INFORMACION;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1100000;Vigente con Alumnos Nuevos
OFE_2012;I143S12C205J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DE LOS LAGOS;LLANQUIHUE;PUERTO MONTT;Tecnología;Servicios;Protección del Medio Ambiente;Técnico en Medio Ambiente (Control y Gestión);Ciencias naturales, matemáticas y estadística;Medio Ambiente;D;143;IP AIEP;12;SEDE PUERTO MONTT;205;TECNICO EN GESTION DE CALIDAD Y AMBIENTAL;Presencial;Vespertino;1;Plan Regular;NO APLICA;5;1;5;;;SIN INFORMACION;SIN INFORMACION;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1100000;Vigente con Alumnos Nuevos
OFE_2012;I143S12C25J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DE LOS LAGOS;LLANQUIHUE;PUERTO MONTT;Tecnología;Ingeniería, Industria y Construcción;Arquitectura y Construcción;Técnico en Topografía;Ingeniería, Industria y Construcción;Arquitectura y Construcción;D;143;IP AIEP;12;SEDE PUERTO MONTT;25;TOPOGRAFIA;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;;;TECNICO DE NIVEL SUPERIOR EN TOPOGRAFIA;SIN GRADO;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;35;0;;100000;;;1050000;Vigente con Alumnos Nuevos
OFE_2012;I143S12C35J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DE LOS LAGOS;LLANQUIHUE;PUERTO MONTT;Salud;Salud y Servicios Sociales;Medicina;Técnico Dental y Asistente de Odontología;Salud y Bienestar;Salud;D;143;IP AIEP;12;SEDE PUERTO MONTT;35;TECNICO DENTAL;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;;;TECNICO DENTAL DE NIVEL SUPERIOR;SIN GRADO;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1190000;Vigente sin Alumnos Nuevos
OFE_2012;I143S12C39J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DE LOS LAGOS;LLANQUIHUE;PUERTO MONTT;Ciencias Sociales;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Relaciones Públicas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;12;SEDE PUERTO MONTT;39;COMUNICACION Y RELACIONES PUBLICAS;Presencial;Vespertino;1;Plan Regular;NO APLICA;5;1;5;;;TECNICO DE NIVEL SUPERIOR EN COMUNICACION Y RELACIONES PUBLICAS;SIN GRADO;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1100000;Vigente con Alumnos Nuevos
OFE_2012;I143S12C42J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DE LOS LAGOS;LLANQUIHUE;PUERTO MONTT;Educación;Servicios;Servicios Personales;Técnico en Deporte, Recreación y Preparación Física;Servicios;Servicios personales;D;143;IP AIEP;12;SEDE PUERTO MONTT;42;TECNICO DEPORTIVO;Presencial;Vespertino;1;Plan Regular;NO APLICA;5;1;5;;;TECNICO DEPORTIVO DE NIVEL SUPERIOR;SIN GRADO;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1050000;Vigente con Alumnos Nuevos
OFE_2012;I143S12C50J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DE LOS LAGOS;LLANQUIHUE;PUERTO MONTT;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Administración de Empresas e Ing. Asociadas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;12;SEDE PUERTO MONTT;50;INGENIERIA DE EJECUCION EN GESTION DE EMPRESAS MENCION EN RECURSOS HUMANOS;Presencial;Diurno;1;Plan Regular;NO APLICA;9;1;9;;;INGENIERO DE EJECUCION EN ADMINISTRACION DE EMPRESAS CON MENCION RECURSOS HUMANOS;SIN GRADO;Pregrado;Profesional Sin Licenciatura;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1070000;Vigente con Alumnos Nuevos
OFE_2012;I143S12C50J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DE LOS LAGOS;LLANQUIHUE;PUERTO MONTT;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Administración de Empresas e Ing. Asociadas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;12;SEDE PUERTO MONTT;50;INGENIERIA DE EJECUCION EN GESTION DE EMPRESAS MENCION EN RECURSOS HUMANOS;Presencial;Vespertino;1;Plan Regular;NO APLICA;9;1;9;;;INGENIERO DE EJECUCION EN ADMINISTRACION DE EMPRESAS CON MENCION RECURSOS HUMANOS;SIN GRADO;Pregrado;Profesional Sin Licenciatura;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1100000;Vigente con Alumnos Nuevos
OFE_2012;I143S12C50J2V2;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DE LOS LAGOS;LLANQUIHUE;PUERTO MONTT;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Administración de Empresas e Ing. Asociadas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;12;SEDE PUERTO MONTT;50;INGENIERIA DE EJECUCION EN GESTION DE EMPRESAS MENCION EN RECURSOS HUMANOS;Presencial;Vespertino;2;Plan Regular;NO APLICA;9;1;9;;;INGENIERO DE EJECUCION EN ADMINISTRACION DE EMPRESAS CON MENCION RECURSOS HUMANOS;SIN GRADO;Pregrado;Profesional Sin Licenciatura;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1100000;Vigente con Alumnos Nuevos
OFE_2012;I143S12C50J2V3;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DE LOS LAGOS;LLANQUIHUE;PUERTO MONTT;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Administración de Empresas e Ing. Asociadas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;12;SEDE PUERTO MONTT;50;INGENIERIA DE EJECUCION EN GESTION DE EMPRESAS MENCION EN RECURSOS HUMANOS;Presencial;Vespertino;3;Plan Regular;NO APLICA;9;1;9;;;INGENIERO DE EJECUCION EN ADMINISTRACION DE EMPRESAS CON MENCION RECURSOS HUMANOS;SIN GRADO;Pregrado;Profesional Sin Licenciatura;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;20;0;;100000;;;1100000;Vigente con Alumnos Nuevos
OFE_2012;I143S12C574J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DE LOS LAGOS;LLANQUIHUE;PUERTO MONTT;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Comercio Exterior;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;12;SEDE PUERTO MONTT;574;COMERCIO EXTERIOR;Presencial;Vespertino;1;Plan Regular;NO APLICA;5;1;5;;;TECNICO DE NIVEL SUPERIOR EN COMERCIO EXTERIOR;SIN GRADO;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1100000;Vigente con Alumnos Nuevos
